insert into c values (13,366062,16317,558,4529);
insert into c values (24,6276491,2384,5744,3981);
insert into c values (93,7106551,5482,8409,4256);
insert into c values (74,140119,18797,18260,3128);
insert into c values (28,6966709,10617,761,1109);
insert into c values (64,8631546,3977,7990,2025);
insert into c values (47,6611484,10299,14656,2507);
insert into c values (90,2972647,8493,15627,401);
insert into c values (24,8524352,3869,559,4193);
insert into c values (61,3080147,3105,12788,3457);
insert into c values (82,6440892,3295,14568,2744);
insert into c values (91,4275281,5970,121,3812);
insert into c values (48,22393,1916,9849,2979);
insert into c values (36,8254243,1134,1315,2583);
insert into c values (78,4519986,14876,1384,1681);
insert into c values (71,8624851,13839,16362,1861);
insert into c values (9,3730489,14183,2256,1312);
insert into c values (81,8224767,9641,790,4201);
insert into c values (95,9884776,17479,9115,1087);
insert into c values (55,7178111,3629,15656,327);
insert into c values (72,8774566,11038,4152,1469);
insert into c values (5,3622733,10060,5071,3061);
insert into c values (48,6973248,2824,4108,2604);
insert into c values (76,1255017,8979,11526,386);
insert into c values (84,2406740,17867,18284,4585);
insert into c values (91,5516,4666,10685,2896);
insert into c values (7,2662469,14568,5041,577);
insert into c values (95,3465444,15608,2089,1110);
insert into c values (27,3489290,4686,17765,4181);
insert into c values (84,1088763,12111,2532,739);
insert into c values (69,7357802,1827,17417,1519);
insert into c values (2,7566833,15343,15699,1517);
insert into c values (78,1236568,18410,8492,4069);
insert into c values (63,8119950,16507,16412,4975);
insert into c values (18,8603604,15327,4855,3578);
insert into c values (13,9018564,7695,5848,3517);
insert into c values (71,1022321,8930,4874,1974);
insert into c values (22,2419761,1657,10179,3401);
insert into c values (76,4136213,14369,19407,1474);
insert into c values (81,7854913,13410,7049,4885);
insert into c values (90,8632942,6359,17192,4696);
insert into c values (75,6189766,5036,8243,1230);
insert into c values (0,6343801,3888,632,3037);
insert into c values (94,8305714,7099,5941,1480);
insert into c values (17,8125643,8691,3349,913);
insert into c values (29,5136303,16132,12492,3524);
insert into c values (34,8559933,155,14206,1351);
insert into c values (24,2920538,4270,19336,1032);
insert into c values (90,1588179,5180,19050,2245);
insert into c values (18,9455990,13479,8395,1477);
insert into c values (20,7892988,14449,23,4429);
insert into c values (5,2638346,6765,8787,1574);
insert into c values (68,4529365,4092,1311,1422);
insert into c values (11,7142833,16052,3642,512);
insert into c values (31,4519204,16948,10411,1708);
insert into c values (11,2821402,12032,13536,1034);
insert into c values (5,2577150,1126,15420,1175);
insert into c values (45,6628256,17765,9403,1290);
insert into c values (8,9253384,15795,15670,2256);
insert into c values (54,4312122,2348,10006,3446);
insert into c values (44,5862405,2080,5839,2797);
insert into c values (17,5780168,8158,10446,60);
insert into c values (74,2890354,14781,13842,1360);
insert into c values (69,4578011,16362,16243,4230);
insert into c values (96,1370317,4194,5789,1741);
insert into c values (19,317183,17047,9903,4352);
insert into c values (68,9751637,8755,8317,4423);
insert into c values (83,4004952,6039,16888,3135);
insert into c values (46,5527326,359,13475,2682);
insert into c values (15,4404108,16608,7331,1254);
insert into c values (34,6873648,6022,5672,2938);
insert into c values (24,6301404,18249,7509,3570);
insert into c values (58,4073686,13057,9269,2210);
insert into c values (53,3731345,109,19202,967);
insert into c values (86,2710122,16730,8451,1698);
insert into c values (31,3807936,19937,11085,3221);
insert into c values (31,4317161,15094,19038,3567);
insert into c values (70,9222144,12756,8283,185);
insert into c values (21,9814427,12684,13168,4816);
insert into c values (12,3740197,9644,13665,2746);
insert into c values (1,1585990,12581,13613,1961);
insert into c values (90,6546339,19979,10635,4460);
insert into c values (12,6009065,3777,16971,3500);
insert into c values (20,2299323,8364,8848,3964);
insert into c values (14,3262302,18734,13664,537);
insert into c values (69,1807616,4926,13515,675);
insert into c values (21,158990,15949,11219,3111);
insert into c values (8,4809547,18030,12973,551);
insert into c values (38,9418237,1868,5750,4131);
insert into c values (34,6637794,7075,11832,570);
insert into c values (87,7084507,4911,4932,1043);
insert into c values (67,5158633,9592,12599,1537);
insert into c values (31,5327118,14953,2778,3173);
insert into c values (67,4690337,7792,10756,745);
insert into c values (7,6383372,14436,18549,4054);
insert into c values (28,2174114,11551,10548,2905);
insert into c values (5,2157073,5607,7155,1602);
insert into c values (41,9217065,10062,7166,1153);
insert into c values (67,4155435,15475,1743,3906);
insert into c values (21,1524606,11541,16781,4434);
insert into c values (7,1172347,649,18338,4068);
insert into c values (18,4701466,7434,15630,3262);
insert into c values (67,1897099,18507,5133,1316);
insert into c values (80,6066974,10328,7921,2489);
insert into c values (3,4950584,13811,8140,3395);
insert into c values (50,8496701,8337,6807,27);
insert into c values (87,1946173,234,10151,4102);
insert into c values (33,7108900,9351,1606,2877);
insert into c values (22,6869295,1152,550,4336);
insert into c values (41,8256155,15763,17997,1682);
insert into c values (32,5027979,19786,10041,4334);
insert into c values (44,4739823,14352,17946,4486);
insert into c values (16,9654304,13690,15734,1208);
insert into c values (20,2092751,10493,606,4748);
insert into c values (88,8907118,13953,5994,3214);
insert into c values (35,9076720,5396,4481,3965);
insert into c values (64,4924001,7455,5137,4150);
insert into c values (9,3821238,18549,4602,64);
insert into c values (58,9887028,18893,2679,937);
insert into c values (65,9461896,9991,6193,3973);
insert into c values (52,3187812,14090,4035,271);
insert into c values (67,7994533,16647,1165,4883);
insert into c values (85,9327346,13315,4471,3911);
insert into c values (13,6363915,14028,11868,2333);
insert into c values (7,3253820,12145,467,2426);
insert into c values (62,7377255,1129,223,4235);
insert into c values (36,3747567,5444,10450,4519);
insert into c values (52,9331313,19867,11046,152);
insert into c values (88,3372184,11011,15296,2878);
insert into c values (58,4634302,13666,12034,1824);
insert into c values (19,21642,18181,9270,1714);
insert into c values (89,502424,2730,2977,1620);
insert into c values (37,3639363,6582,9619,3471);
insert into c values (75,6724417,19073,14037,4008);
insert into c values (5,6980848,11391,3897,2744);
insert into c values (16,2302681,9666,8931,953);
insert into c values (63,5777959,11097,19743,4518);
insert into c values (41,472801,2050,19312,3551);
insert into c values (4,9116389,16224,15676,3338);
insert into c values (68,4793582,6374,15175,1413);
insert into c values (22,6631082,4703,13364,2329);
insert into c values (87,3557797,14226,3388,4189);
insert into c values (16,3131812,14616,18618,1296);
insert into c values (85,253573,16921,16097,16);
insert into c values (59,7355524,1540,12208,490);
insert into c values (3,458364,15105,17927,3901);
insert into c values (96,462737,18597,3596,4893);
insert into c values (29,5775936,4861,19736,4141);
insert into c values (0,1839507,17389,15123,3688);
insert into c values (83,6905349,6864,10633,1148);
insert into c values (11,3336638,2649,15430,490);
insert into c values (82,8124721,16474,4578,306);
insert into c values (68,6053322,16031,18171,2301);
insert into c values (91,8460959,19091,11671,0);
insert into c values (14,556947,14025,17401,2858);
insert into c values (88,2187746,7183,4705,1087);
insert into c values (51,3087383,14947,11554,68);
insert into c values (31,4777129,1221,19950,4096);
insert into c values (72,5528406,7155,5098,279);
insert into c values (41,4573709,17251,9052,3441);
insert into c values (42,5039334,1726,13287,4248);
insert into c values (15,7533388,12346,15185,2319);
insert into c values (8,5499521,17924,12622,4959);
insert into c values (29,7826113,19004,7245,1162);
insert into c values (2,9184274,7259,10614,408);
insert into c values (21,8784357,9867,13726,1062);
insert into c values (2,1039940,2942,8819,3536);
insert into c values (54,9154698,16734,17961,1672);
insert into c values (40,8919618,5941,6847,4036);
insert into c values (36,2082502,9103,12220,1291);
insert into c values (19,3488889,19668,1349,3181);
insert into c values (75,3684908,10085,18986,239);
insert into c values (52,7064406,10066,10367,764);
insert into c values (1,5611590,1031,14082,75);
insert into c values (59,8135899,715,14969,279);
insert into c values (59,8915464,17434,4156,4976);
insert into c values (98,5991231,1434,1877,2820);
insert into c values (31,642642,19387,7239,576);
insert into c values (44,5810495,13710,13874,3275);
insert into c values (11,479211,16006,8693,2315);
insert into c values (40,8577722,4257,15532,476);
insert into c values (5,3268844,3853,17359,3803);
insert into c values (38,4633001,9430,16496,4153);
insert into c values (35,836721,656,5922,1548);
insert into c values (8,8600685,9580,8325,1229);
insert into c values (30,5201041,14353,2325,4314);
insert into c values (66,5801562,12364,1647,4155);
insert into c values (22,7504504,3773,6680,692);
insert into c values (26,2963462,9009,13205,2087);
insert into c values (7,2541477,17170,17994,4278);
insert into c values (32,6978893,8028,11355,1626);
insert into c values (10,8135116,6560,2199,3100);
insert into c values (23,288134,7239,17330,720);
insert into c values (20,6418025,8078,12437,2591);
insert into c values (41,2938632,4342,16794,1252);
insert into c values (47,8021582,12822,9348,220);
insert into c values (11,503179,6445,10742,2195);
insert into c values (19,6180323,1775,2838,2501);
insert into c values (29,7608958,14052,12175,2882);
insert into c values (91,8467317,18741,18149,1089);
insert into c values (51,1528223,6994,13063,1969);
insert into c values (46,321785,1453,13200,4703);
insert into c values (51,7027340,13125,1705,1097);
insert into c values (47,7064212,7217,466,4288);
insert into c values (4,1257963,3387,13489,3354);
insert into c values (54,6574420,2437,13575,2953);
insert into c values (14,7103873,13346,2215,2768);
insert into c values (23,1066377,5370,10244,2620);
insert into c values (4,5777969,4600,7665,2884);
insert into c values (17,7588963,2433,19042,1760);
insert into c values (68,5771584,14911,3568,1584);
insert into c values (11,5866252,5835,1389,2337);
insert into c values (29,2484943,19604,13112,2462);
insert into c values (58,8673211,11688,17310,1731);
insert into c values (22,7456091,11814,19479,366);
insert into c values (42,3290500,1239,4765,2459);
insert into c values (47,8257723,13769,2963,2466);
insert into c values (82,5237485,11355,17329,2218);
insert into c values (42,8393220,826,13933,794);
insert into c values (54,2371927,8671,8850,2216);
insert into c values (48,2942561,8615,15735,214);
insert into c values (59,4978288,5929,17011,3064);
insert into c values (27,7480840,5625,6019,1514);
insert into c values (93,2840170,345,2283,4785);
insert into c values (64,8814735,18189,2967,3911);
insert into c values (55,3033124,16232,17692,2706);
insert into c values (53,9921361,17391,14893,3235);
insert into c values (40,4347792,92,12362,4650);
insert into c values (34,1983064,6285,9285,799);
insert into c values (36,3230972,11629,18530,2955);
insert into c values (22,1907867,3119,8682,1464);
insert into c values (28,4990444,16013,17744,2691);
insert into c values (9,3961958,15556,17867,3818);
insert into c values (94,5716814,5276,13206,4276);
insert into c values (55,4511152,12208,4891,2940);
insert into c values (67,5802670,11450,15245,1341);
insert into c values (86,9739389,9013,18259,1769);
insert into c values (70,3492695,17368,4610,3163);
insert into c values (48,7520507,11511,13620,2467);
insert into c values (95,9607391,7045,12169,1225);
insert into c values (16,5907665,6678,6899,379);
insert into c values (18,2904461,7910,19408,1239);
insert into c values (96,1180650,15817,1954,814);
insert into c values (68,8094189,17925,13800,682);
insert into c values (61,3857935,15407,8303,1106);
insert into c values (60,8473835,10485,15028,3487);
insert into c values (7,4515212,11652,19416,901);
insert into c values (60,9650427,5149,13908,3114);
insert into c values (67,7907807,12702,18609,2465);
insert into c values (28,1654110,180,17084,1811);
insert into c values (0,6814769,7292,3931,1115);
insert into c values (63,1306186,17192,7830,3886);
insert into c values (37,2365744,14988,10887,4233);
insert into c values (24,4834510,19648,8646,2475);
insert into c values (54,5158543,3106,6610,1455);
insert into c values (40,1458046,13149,4916,3805);
insert into c values (56,583337,6333,6114,2225);
insert into c values (44,6858425,17770,3262,2765);
insert into c values (66,5257315,17313,2762,825);
insert into c values (40,3368327,1594,7415,1479);
insert into c values (47,5801608,9144,4680,2387);
insert into c values (55,7387246,9088,431,2275);
insert into c values (19,3874323,6700,11828,571);
insert into c values (35,1916634,2788,5856,4895);
insert into c values (59,5397196,1319,19322,1628);
insert into c values (41,3973447,1960,9135,3450);
insert into c values (53,9191309,10305,5084,4868);
insert into c values (0,7811861,17633,18170,4660);
insert into c values (83,2839404,286,17517,2741);
insert into c values (59,2596090,818,19551,3885);
insert into c values (90,7553154,12758,14145,1961);
insert into c values (22,630932,2052,9352,3995);
insert into c values (38,9095791,8894,19672,2470);
insert into c values (7,2374364,6181,16491,4143);
insert into c values (59,7072791,17350,1925,3786);
insert into c values (88,1366118,17243,8834,245);
insert into c values (56,414217,17609,7023,628);
insert into c values (93,9765806,13749,15072,4631);
insert into c values (5,3120079,16938,11026,1127);
insert into c values (13,7308113,18257,11545,4126);
insert into c values (63,7651237,10169,13194,4390);
insert into c values (9,2936054,8371,1038,765);
insert into c values (9,9295772,9125,9568,1480);
insert into c values (9,2135313,5626,6640,279);
insert into c values (55,7932932,15827,4099,1842);
insert into c values (17,879837,2845,15788,2123);
insert into c values (65,5649252,5188,3628,4544);
insert into c values (63,4165830,13160,15319,1722);
insert into c values (6,2949338,17822,1671,869);
insert into c values (66,7494790,11047,11854,1766);
insert into c values (52,3665522,4648,7601,2891);
insert into c values (30,5305010,16394,5438,1431);
insert into c values (12,7595891,11944,4358,4001);
insert into c values (99,4490347,12369,10659,2042);
insert into c values (52,2097403,15942,4546,389);
insert into c values (88,1245287,11044,1953,382);
insert into c values (55,2829750,1338,2979,3258);
insert into c values (32,128419,7501,1500,4751);
insert into c values (93,9346628,17797,1801,1269);
insert into c values (61,6421803,3307,5326,1310);
insert into c values (11,5941106,4959,19094,2137);
insert into c values (97,5244056,6891,13663,1932);
insert into c values (93,5430254,6426,1573,4289);
insert into c values (2,1566226,12211,19725,4184);
insert into c values (8,3314361,6809,10067,3488);
insert into c values (7,9249369,9891,12703,3145);
insert into c values (59,1804502,2479,11083,611);
insert into c values (39,5347366,13547,11510,2266);
insert into c values (9,5282359,18353,4118,3143);
insert into c values (2,6784951,7421,16998,1892);
insert into c values (54,5642159,13810,16524,2434);
insert into c values (65,9442156,5232,18785,1665);
insert into c values (57,4225095,564,11673,1158);
insert into c values (69,2490876,10975,13002,1195);
insert into c values (29,1485549,13844,14721,4482);
insert into c values (71,3218282,10450,3233,2229);
insert into c values (73,7968935,102,5846,2578);
insert into c values (34,5751382,9003,2203,1337);
insert into c values (58,8077318,4956,13216,1455);
insert into c values (54,4139096,11735,523,4838);
insert into c values (94,5959215,4929,5432,3042);
insert into c values (58,8435555,12585,15092,4921);
insert into c values (44,5071839,10501,3464,1338);
insert into c values (59,9226393,18148,13104,3404);
insert into c values (31,2961498,19981,8826,3602);
insert into c values (48,1850560,14079,1155,4337);
insert into c values (1,1835623,17371,6705,2448);
insert into c values (51,9220171,8535,15736,1077);
insert into c values (13,7808221,2982,7962,4071);
insert into c values (17,8194327,13847,7543,762);
insert into c values (90,9630771,14868,1858,193);
insert into c values (3,4434870,5150,19826,4010);
insert into c values (93,9127485,19625,14221,2135);
insert into c values (52,3296656,10564,1929,3019);
insert into c values (79,2218062,16809,5277,1106);
insert into c values (52,4309102,7323,15661,1886);
insert into c values (3,1758432,10826,34,1327);
insert into c values (31,6334856,10885,9843,2513);
insert into c values (75,8442496,17055,3365,2116);
insert into c values (87,1939046,16680,16641,2991);
insert into c values (92,3337580,14335,16039,468);
insert into c values (62,9729604,16420,11810,3711);
insert into c values (54,3299461,1272,9638,3598);
insert into c values (67,7179066,7524,11160,4370);
insert into c values (25,8557626,6083,16573,3769);
insert into c values (99,4677280,5345,159,4483);
insert into c values (23,5172904,4028,15220,1140);
insert into c values (39,807819,17034,14981,642);
insert into c values (2,54278,7625,10530,3970);
insert into c values (75,1140552,3490,18526,1084);
insert into c values (92,2381092,2674,13813,660);
insert into c values (4,6459366,2605,16185,702);
insert into c values (93,4390107,9061,5557,4132);
insert into c values (90,3425807,9259,4234,2409);
insert into c values (33,6906211,15642,9157,1657);
insert into c values (96,8341531,289,9,1146);
insert into c values (47,7649480,12279,3485,3617);
insert into c values (43,541909,3728,4184,1328);
insert into c values (89,1860346,4810,9865,3717);
insert into c values (97,183390,3043,12722,4449);
insert into c values (50,6559328,9077,4056,1120);
insert into c values (34,1857700,14312,3289,3949);
insert into c values (88,808164,5011,6133,348);
insert into c values (12,2335699,5186,13931,1043);
insert into c values (62,4943543,6132,3355,77);
insert into c values (85,5883511,13188,11022,3886);
insert into c values (89,5924779,10870,19291,2507);
insert into c values (61,7465331,7555,1657,3906);
insert into c values (38,9756946,8042,10753,3341);
insert into c values (81,7132548,12393,11392,597);
insert into c values (45,6874672,6556,2217,916);
insert into c values (26,418209,16752,11431,2582);
insert into c values (53,347682,18981,19238,2582);
insert into c values (86,6270922,15491,13831,276);
insert into c values (55,1653122,160,15540,4682);
insert into c values (34,7517119,5146,7912,3156);
insert into c values (19,9579308,16526,15243,888);
insert into c values (89,5171007,5879,12191,1674);
insert into c values (70,3882479,8060,19176,1990);
insert into c values (84,829355,14662,12550,4592);
insert into c values (22,2984931,15290,1598,1405);
insert into c values (81,7091707,12557,16145,3408);
insert into c values (57,3727458,5089,13047,1321);
insert into c values (31,2034939,8819,6097,21);
insert into c values (4,4820863,1444,7684,588);
insert into c values (71,4737463,6795,13447,351);
insert into c values (70,9777057,14381,271,1719);
insert into c values (61,6726276,8429,14664,2554);
insert into c values (41,1703359,16771,11757,4767);
insert into c values (9,8975173,15704,5268,197);
insert into c values (90,931763,14380,9505,228);
insert into c values (71,7706654,8797,14304,1644);
insert into c values (37,4193905,6955,10412,348);
insert into c values (61,8952864,15929,14759,1396);
insert into c values (47,8769220,11895,9957,754);
insert into c values (69,9071325,14300,8963,4490);
insert into c values (15,7796347,7535,15867,1674);
insert into c values (29,3038545,8461,8816,3643);
insert into c values (49,2222036,16388,9274,806);
insert into c values (67,9788556,16834,17523,2003);
insert into c values (64,3621954,18912,16204,2353);
insert into c values (25,5166393,16391,17028,3873);
insert into c values (40,5093830,15090,12566,4003);
insert into c values (27,3622559,15537,6189,2616);
insert into c values (97,4090360,14689,19986,1636);
insert into c values (52,6588391,10041,3821,4520);
insert into c values (2,1136686,14438,10549,688);
insert into c values (16,1623004,17085,3880,993);
insert into c values (56,25737,12874,12194,1003);
insert into c values (96,4691016,1510,9224,630);
insert into c values (6,4103843,13685,17466,2258);
insert into c values (67,9235056,6542,16832,975);
insert into c values (31,5419185,3486,13630,3619);
insert into c values (30,9689279,16917,13145,3508);
insert into c values (48,128064,12109,2099,478);
insert into c values (32,5420088,14400,11852,1675);
insert into c values (84,4564648,8624,2868,4146);
insert into c values (6,2197607,15964,3058,3224);
insert into c values (67,3747121,325,9158,2995);
insert into c values (27,6860188,3721,10656,3971);
insert into c values (94,723379,13718,15687,703);
insert into c values (9,1804843,10065,12681,4215);
insert into c values (19,7263287,17627,18281,2377);
insert into c values (61,8779732,9257,3225,4118);
insert into c values (90,8447691,19382,15327,2343);
insert into c values (0,1006003,7258,7351,918);
insert into c values (40,6726780,14644,5235,4681);
insert into c values (94,4870985,1105,11012,4349);
insert into c values (98,4787327,9879,866,184);
insert into c values (71,1932610,9163,18008,844);
insert into c values (98,6521113,10290,907,2880);
insert into c values (18,3448402,14870,16470,419);
insert into c values (54,7862303,14539,8636,3250);
insert into c values (97,5945987,16931,11707,2133);
insert into c values (35,2928134,14088,4494,4804);
insert into c values (29,1756308,7814,16659,4597);
insert into c values (5,3695836,17615,3857,1842);
insert into c values (94,9927235,11831,16391,4206);
insert into c values (44,6782827,15710,13111,3529);
insert into c values (85,3822927,10851,3759,19);
insert into c values (77,7038286,11840,19560,4880);
insert into c values (45,362485,16207,17431,3658);
insert into c values (19,7037802,7490,18031,642);
insert into c values (75,4154131,14615,19146,4561);
insert into c values (33,2143425,6859,4036,4519);
insert into c values (83,365482,14270,12768,2223);
insert into c values (18,312831,8556,19100,4496);
insert into c values (16,3801734,10404,16661,4299);
insert into c values (10,7361269,9855,15760,1078);
insert into c values (64,4523883,13872,3856,3647);
insert into c values (95,3559349,3322,3296,921);
insert into c values (1,9820064,8180,2300,4839);
insert into c values (68,358268,11018,1592,520);
insert into c values (75,3957963,19278,8445,527);
insert into c values (39,1221930,8446,13191,64);
insert into c values (45,3624167,1064,6491,3593);
insert into c values (10,5171766,4010,1126,189);
insert into c values (89,9734971,14742,5225,3321);
insert into c values (69,5993640,17356,19161,2778);
insert into c values (25,2475873,10074,586,317);
insert into c values (70,4060381,9761,3353,1746);
insert into c values (65,5454653,16030,3398,1772);
insert into c values (84,5949286,16489,14341,3281);
insert into c values (26,7636727,4536,14274,683);
insert into c values (42,9958875,9291,4819,4407);
insert into c values (52,6305671,4807,11010,1192);
insert into c values (80,6711672,12794,13555,3222);
insert into c values (69,3279419,9056,1614,439);
insert into c values (24,4162801,18018,16099,2989);
insert into c values (36,8191818,1442,3025,99);
insert into c values (45,6351271,1118,16270,4509);
insert into c values (49,9917442,7056,11318,4907);
insert into c values (81,7082147,6968,3976,3516);
insert into c values (28,4072916,3961,5272,4841);
insert into c values (35,6343838,13902,17977,3116);
insert into c values (22,5962383,13034,14118,3094);
insert into c values (65,5294584,13028,4556,1847);
insert into c values (8,957583,4755,18547,4776);
insert into c values (37,7031468,14520,14081,1999);
insert into c values (33,7166614,725,14563,1777);
insert into c values (70,605505,7740,7492,2054);
insert into c values (48,376087,1644,1002,379);
insert into c values (49,1925822,2828,15169,2506);
insert into c values (80,4997636,1604,1224,2437);
insert into c values (29,1453084,18385,12952,2279);
insert into c values (23,5129148,683,18697,975);
insert into c values (51,9594102,18743,6664,419);
insert into c values (32,6723390,7787,12678,301);
insert into c values (22,2499317,14072,3749,2889);
insert into c values (24,8113280,19315,19998,123);
insert into c values (37,379171,19476,8831,3572);
insert into c values (80,2330292,15241,136,941);
insert into c values (29,8410279,5102,7870,3482);
insert into c values (83,1219180,16149,875,756);
insert into c values (86,4053174,7379,8057,2924);
insert into c values (48,762583,2244,9585,970);
insert into c values (99,4644920,3600,9589,3677);
insert into c values (20,3644060,10320,19357,2506);
insert into c values (50,530679,13079,16957,705);
insert into c values (17,4852069,5703,7246,3094);
insert into c values (88,9116002,1983,15147,2964);
insert into c values (55,851247,2894,2388,404);
insert into c values (38,8064433,12637,3812,1447);
insert into c values (45,6027007,8125,4852,2660);
insert into c values (76,3708376,16502,3476,3083);
insert into c values (18,728025,1902,11616,2836);
insert into c values (66,4614845,3174,8483,3713);
insert into c values (2,2191073,3301,14662,2925);
insert into c values (87,9091595,2521,15596,1443);
insert into c values (93,1983017,6383,12810,949);
insert into c values (88,7309183,9001,13387,3029);
insert into c values (22,3685154,5820,879,4402);
insert into c values (66,2716113,10719,6129,3453);
insert into c values (34,1347528,847,5238,432);
insert into c values (26,9351757,4317,2419,2298);
insert into c values (85,1281027,1185,14747,3212);
insert into c values (82,1264846,10310,6805,1577);
insert into c values (70,3279408,15540,15475,4423);
insert into c values (32,7263401,13231,4944,2064);
insert into c values (36,3780847,14891,19935,2319);
insert into c values (52,2727907,5749,12335,4803);
insert into c values (29,5313131,14581,6543,1668);
insert into c values (93,4278972,1483,15018,3491);
insert into c values (29,1419627,19895,5797,1813);
insert into c values (40,3594786,7254,1482,2047);
insert into c values (72,5205938,12271,12803,3946);
insert into c values (55,6872040,6862,16092,3654);
insert into c values (60,4400510,4884,12013,3154);
insert into c values (29,9179652,7696,17219,4360);
insert into c values (53,518313,5012,16115,4481);
insert into c values (37,6084682,8769,18668,530);
insert into c values (92,3882708,18309,11286,200);
insert into c values (67,7644997,848,1821,2275);
insert into c values (35,3234937,1182,10725,3054);
insert into c values (90,3693193,14489,638,4737);
insert into c values (21,2140355,9464,2612,3005);
insert into c values (93,4355078,7324,7937,2447);
insert into c values (85,366684,6970,2379,4071);
insert into c values (58,6517853,11627,6730,3520);
insert into c values (76,6268228,7682,11019,2984);
insert into c values (20,1835768,19178,13925,810);
insert into c values (64,3600962,6702,8369,1285);
insert into c values (24,1672262,8719,18517,2697);
insert into c values (84,8026539,13520,11203,4479);
insert into c values (15,1539767,3356,4084,1564);
insert into c values (98,2998645,13653,4433,1826);
insert into c values (10,8137862,18058,3095,1838);
insert into c values (89,3505825,4901,7508,2022);
insert into c values (9,6072776,17673,9626,4723);
insert into c values (75,8620278,9471,15501,4685);
insert into c values (56,9528554,12704,18137,3676);
insert into c values (49,367615,4147,12014,467);
insert into c values (52,6620274,9760,2126,4779);
insert into c values (68,790271,16859,13503,4584);
insert into c values (91,8924878,1150,8985,2975);
insert into c values (40,4154367,10704,15830,403);
insert into c values (93,1819966,9100,14685,4258);
insert into c values (46,4945391,6514,13155,1251);
insert into c values (58,918786,15803,17170,4845);
insert into c values (98,2823808,17764,1234,2112);
insert into c values (78,3059970,10665,1282,169);
insert into c values (34,2370327,2884,16613,2163);
insert into c values (32,6866125,19491,18352,2213);
insert into c values (17,395164,11847,10460,1479);
insert into c values (88,8741647,10995,19543,3844);
insert into c values (64,9066913,9869,10408,1058);
insert into c values (68,2626908,14422,19691,2860);
insert into c values (86,9745459,3180,4986,535);
insert into c values (44,798801,18976,14102,308);
insert into c values (79,6491731,204,4881,3701);
insert into c values (59,1348319,7461,7848,3985);
insert into c values (7,6310338,5854,7590,199);
insert into c values (63,9096817,11457,11610,1385);
insert into c values (59,4869525,7954,14755,1642);
insert into c values (64,3931784,16711,15372,1469);
insert into c values (18,3083106,8482,7622,2556);
insert into c values (24,7079687,9776,9464,3708);
insert into c values (54,4466543,5141,9666,692);
insert into c values (43,9011458,12882,11641,4635);
insert into c values (62,6766645,13367,19585,1693);
insert into c values (28,6258331,5828,19653,1874);
insert into c values (89,5441673,1016,16061,3428);
insert into c values (53,3005237,5061,3340,2147);
insert into c values (69,4458334,1845,9356,3341);
insert into c values (6,6989308,3238,19993,4476);
insert into c values (85,9756106,3860,8278,1593);
insert into c values (40,8798573,19311,1907,4154);
insert into c values (35,4951580,274,3006,514);
insert into c values (93,5573964,11258,14806,989);
insert into c values (58,8694181,5034,5953,3209);
insert into c values (67,502327,2844,6671,4997);
insert into c values (84,3999525,16188,15015,2314);
insert into c values (79,1670058,1140,3362,2709);
insert into c values (69,9227687,14402,12331,3695);
insert into c values (11,4080710,7660,1594,1805);
insert into c values (31,2367112,13968,13452,503);
insert into c values (79,3039216,18495,14925,3907);
insert into c values (8,7709426,13747,17494,1601);
insert into c values (37,6823095,17215,5931,2065);
insert into c values (58,5291283,12072,3267,1135);
insert into c values (15,3407158,2222,14416,1244);
insert into c values (53,2784555,753,13920,1363);
insert into c values (50,306699,15934,3246,1816);
insert into c values (17,2780684,9695,12325,1452);
insert into c values (5,9620788,9263,6979,4570);
insert into c values (15,3189201,5055,9252,4129);
insert into c values (96,3551710,2148,7086,4565);
insert into c values (68,5358854,11669,1993,1366);
insert into c values (82,4938708,9208,10397,2227);
insert into c values (84,1561940,8958,17625,2858);
insert into c values (66,5315956,7250,17032,4666);
insert into c values (83,9691062,14835,11367,344);
insert into c values (6,9298500,12853,6332,2056);
insert into c values (60,7841630,15912,8387,3315);
insert into c values (78,6585168,8816,7873,1305);
insert into c values (48,9033865,2445,11488,2250);
insert into c values (35,6936046,1156,1421,4345);
insert into c values (33,6388080,3750,16427,3556);
insert into c values (90,9366384,18541,5163,1934);
insert into c values (19,3180014,19732,19375,3370);
insert into c values (59,8760400,1502,15747,2988);
insert into c values (26,8103962,11642,1853,1363);
insert into c values (70,5880262,15063,3860,1085);
insert into c values (44,6391175,11278,16670,1676);
insert into c values (85,6574316,12347,1921,4626);
insert into c values (36,7938238,8116,6389,4628);
insert into c values (24,1294929,19352,13992,4230);
insert into c values (30,5594001,5758,16356,1326);
insert into c values (45,384778,5229,10697,1738);
insert into c values (86,7277921,3501,9049,2425);
insert into c values (9,1985863,17295,8577,4019);
insert into c values (4,4736342,2602,12526,4408);
insert into c values (55,8907987,13386,12032,1995);
insert into c values (0,885535,10925,6692,3358);
insert into c values (91,2734991,2633,14590,3647);
insert into c values (68,2431946,4286,555,2079);
insert into c values (81,6397524,5386,9851,4760);
insert into c values (54,3133885,8473,211,1546);
insert into c values (4,1516119,10368,9947,2063);
insert into c values (5,2019151,11505,10309,4970);
insert into c values (1,6042758,9681,19969,2556);
insert into c values (19,2152146,19404,5704,4285);
insert into c values (27,8600413,50,11831,4528);
insert into c values (41,5841045,6851,12886,400);
insert into c values (51,5807308,432,3108,510);
insert into c values (38,8185545,16196,9820,423);
insert into c values (90,1123160,19637,17186,2327);
