insert into y6 values (2164, 1052, 859868, 60);
insert into y6 values (531, 1076, 985617, 5);
insert into y6 values (7932, 881, 539150, 1);
insert into y6 values (6066, 950, 884974, 28);
insert into y6 values (4689, 1077, 532920, 88);
insert into y6 values (2345, 926, 524352, 12);
insert into y6 values (248, 931, 915323, 74);
insert into y6 values (2229, 1022, 507590, 70);
insert into y6 values (3344, 877, 106540, 20);
insert into y6 values (2527, 1071, 710585, 7);
insert into y6 values (4970, 1060, 89786, 21);
insert into y6 values (399, 936, 246884, 49);
insert into y6 values (553, 1006, 67452, 11);
insert into y6 values (372, 905, 807885, 10);
insert into y6 values (7074, 986, 126418, 79);
insert into y6 values (7968, 1015, 993966, 99);
insert into y6 values (5792, 993, 64236, 74);
insert into y6 values (7141, 979, 701058, 38);
insert into y6 values (2828, 956, 745103, 88);
insert into y6 values (610, 957, 910219, 62);
insert into y6 values (6381, 960, 609559, 37);
insert into y6 values (2152, 1005, 330579, 77);
insert into y6 values (2135, 1015, 57388, 10);
insert into y6 values (2732, 1046, 694000, 59);
insert into y6 values (5865, 1028, 152447, 16);
insert into y6 values (3379, 786, 134419, 3);
insert into y6 values (2315, 817, 739479, 1);
insert into y6 values (7675, 886, 376020, 64);
insert into y6 values (4786, 1014, 482999, 28);
insert into y6 values (4889, 1089, 375784, 9);
insert into y6 values (3979, 1023, 58629, 9);
insert into y6 values (6405, 869, 493657, 40);
insert into y6 values (1255, 1131, 242453, 69);
insert into y6 values (385, 1012, 82181, 10);
insert into y6 values (2821, 934, 927812, 36);
insert into y6 values (6733, 1109, 543609, 57);
insert into y6 values (6125, 967, 822031, 92);
insert into y6 values (7264, 1092, 499398, 35);
insert into y6 values (380, 1114, 433755, 86);
insert into y6 values (4565, 969, 317321, 26);
insert into y6 values (429, 778, 222929, 63);
insert into y6 values (4372, 880, 26106, 18);
insert into y6 values (6855, 1208, 328263, 38);
insert into y6 values (3777, 897, 686503, 53);
insert into y6 values (2933, 906, 253977, 90);
insert into y6 values (4784, 895, 523104, 62);
insert into y6 values (683, 976, 135247, 44);
insert into y6 values (2668, 1054, 649967, 19);
insert into y6 values (6233, 1144, 929088, 27);
insert into y6 values (5774, 984, 334423, 13);
insert into y6 values (2553, 810, 449270, 46);
insert into y6 values (7319, 1124, 380036, 12);
insert into y6 values (6156, 1133, 860167, 54);
insert into y6 values (1946, 903, 845959, 44);
insert into y6 values (1332, 880, 602569, 63);
insert into y6 values (6917, 1061, 832933, 1);
insert into y6 values (4611, 1019, 999904, 87);
insert into y6 values (3761, 920, 97621, 61);
insert into y6 values (7165, 1029, 673664, 97);
insert into y6 values (5666, 1059, 158887, 88);
insert into y6 values (5529, 889, 652892, 66);
insert into y6 values (7148, 1027, 661089, 52);
insert into y6 values (173, 1097, 976649, 70);
insert into y6 values (3029, 963, 919965, 98);
insert into y6 values (4905, 965, 113425, 20);
insert into y6 values (6869, 1054, 576634, 53);
insert into y6 values (2601, 953, 376593, 66);
insert into y6 values (4003, 1020, 938208, 61);
insert into y6 values (1212, 844, 408546, 56);
insert into y6 values (3619, 1009, 181224, 33);
insert into y6 values (7464, 1020, 366321, 53);
insert into y6 values (6336, 1091, 653481, 27);
insert into y6 values (7006, 849, 614774, 29);
insert into y6 values (2649, 976, 525076, 58);
insert into y6 values (4484, 1214, 351153, 85);
insert into y6 values (5094, 1039, 196718, 8);
insert into y6 values (7907, 1003, 117679, 33);
insert into y6 values (5773, 969, 85241, 40);
insert into y6 values (3934, 1002, 948399, 58);
insert into y6 values (6388, 1135, 50493, 6);
insert into y6 values (4335, 1046, 459109, 89);
insert into y6 values (2537, 1036, 914718, 45);
insert into y6 values (6262, 881, 213703, 50);
insert into y6 values (563, 998, 582581, 30);
insert into y6 values (1859, 989, 846352, 50);
insert into y6 values (4448, 1065, 873476, 81);
insert into y6 values (2862, 960, 796089, 30);
insert into y6 values (1008, 815, 204952, 18);
insert into y6 values (5870, 1109, 170205, 85);
insert into y6 values (1602, 989, 392439, 9);
insert into y6 values (3206, 1086, 692716, 82);
insert into y6 values (3729, 1065, 593124, 93);
insert into y6 values (83, 1090, 259532, 14);
insert into y6 values (7661, 979, 840791, 59);
insert into y6 values (2742, 1144, 593869, 93);
insert into y6 values (4803, 953, 680025, 75);
insert into y6 values (394, 1007, 687520, 76);
insert into y6 values (3999, 922, 359884, 77);
insert into y6 values (3302, 955, 985667, 96);
insert into y6 values (2311, 1201, 980908, 35);
insert into y6 values (6872, 1152, 135753, 66);
insert into y6 values (3391, 851, 434752, 64);
insert into y6 values (3920, 966, 132316, 54);
insert into y6 values (2004, 1032, 839627, 91);
insert into y6 values (1907, 955, 48527, 15);
insert into y6 values (579, 1082, 22630, 10);
insert into y6 values (3417, 899, 997321, 65);
insert into y6 values (4564, 977, 585323, 29);
insert into y6 values (3814, 1171, 788553, 12);
insert into y6 values (4560, 1036, 577323, 88);
insert into y6 values (5797, 1143, 793122, 38);
insert into y6 values (2352, 908, 224995, 14);
insert into y6 values (5580, 1013, 264569, 89);
insert into y6 values (1821, 1012, 440907, 23);
insert into y6 values (441, 989, 384348, 89);
insert into y6 values (7670, 1031, 674775, 58);
insert into y6 values (3502, 939, 474036, 2);
insert into y6 values (1808, 954, 880642, 59);
insert into y6 values (3967, 834, 780810, 78);
insert into y6 values (7024, 1002, 945491, 0);
insert into y6 values (3621, 994, 119754, 32);
insert into y6 values (6298, 999, 992856, 82);
insert into y6 values (5813, 1014, 234580, 19);
insert into y6 values (795, 946, 599827, 53);
insert into y6 values (2291, 1020, 923742, 89);
insert into y6 values (4531, 920, 834388, 68);
insert into y6 values (2953, 883, 913753, 0);
insert into y6 values (6044, 989, 426011, 24);
insert into y6 values (6822, 1074, 119820, 29);
insert into y6 values (3188, 1048, 483931, 94);
insert into y6 values (2673, 966, 242215, 94);
insert into y6 values (5763, 970, 780609, 57);
insert into y6 values (3573, 1045, 918499, 16);
insert into y6 values (1927, 1142, 151160, 58);
insert into y6 values (1014, 1193, 771314, 10);
insert into y6 values (3516, 1074, 925065, 41);
insert into y6 values (6231, 1089, 948494, 95);
insert into y6 values (6918, 922, 425000, 25);
insert into y6 values (4164, 1028, 866781, 91);
insert into y6 values (3923, 1105, 423923, 76);
insert into y6 values (1910, 1067, 148121, 53);
insert into y6 values (412, 1027, 234868, 80);
insert into y6 values (730, 862, 458190, 92);
insert into y6 values (6624, 1010, 791361, 13);
insert into y6 values (1454, 1024, 80875, 52);
insert into y6 values (189, 1175, 365276, 65);
insert into y6 values (2527, 1048, 175347, 39);
insert into y6 values (1214, 985, 767191, 67);
insert into y6 values (5520, 1040, 177878, 94);
insert into y6 values (6695, 1021, 474350, 83);
insert into y6 values (6450, 1047, 548506, 80);
insert into y6 values (5232, 1029, 91957, 29);
insert into y6 values (5250, 975, 426739, 38);
insert into y6 values (4851, 1009, 325789, 25);
insert into y6 values (5285, 1068, 219501, 30);
insert into y6 values (197, 987, 678042, 80);
insert into y6 values (3624, 930, 779920, 13);
insert into y6 values (5424, 963, 35441, 0);
insert into y6 values (6524, 871, 922083, 80);
insert into y6 values (4612, 958, 506527, 61);
insert into y6 values (5381, 1079, 242252, 73);
insert into y6 values (5024, 796, 588245, 15);
insert into y6 values (2415, 988, 829811, 93);
insert into y6 values (1298, 1029, 400417, 12);
insert into y6 values (1112, 967, 386935, 97);
insert into y6 values (3298, 889, 293593, 86);
insert into y6 values (5342, 840, 28450, 33);
insert into y6 values (2356, 1049, 859028, 23);
insert into y6 values (623, 882, 182675, 51);
insert into y6 values (2336, 972, 932963, 59);
insert into y6 values (7207, 891, 516644, 48);
insert into y6 values (3034, 854, 370885, 17);
insert into y6 values (5291, 975, 883288, 35);
insert into y6 values (3131, 976, 265465, 50);
insert into y6 values (5657, 1077, 150588, 68);
insert into y6 values (5942, 1002, 73422, 75);
insert into y6 values (4257, 775, 195780, 46);
insert into y6 values (4674, 953, 836560, 56);
insert into y6 values (977, 1029, 118584, 79);
insert into y6 values (7906, 1005, 402622, 34);
insert into y6 values (3969, 1141, 925525, 46);
insert into y6 values (1540, 1137, 408623, 47);
insert into y6 values (7902, 955, 72566, 46);
insert into y6 values (4271, 970, 51006, 35);
insert into y6 values (3107, 1224, 888315, 2);
insert into y6 values (6273, 1048, 936163, 8);
insert into y6 values (1979, 1050, 73729, 15);
insert into y6 values (4678, 1088, 318938, 86);
insert into y6 values (1213, 1047, 773891, 68);
insert into y6 values (3554, 931, 269377, 68);
insert into y6 values (7477, 1034, 896232, 99);
insert into y6 values (2231, 966, 898203, 26);
insert into y6 values (6258, 1044, 168118, 94);
insert into y6 values (7060, 917, 745954, 34);
insert into y6 values (749, 897, 289206, 78);
insert into y6 values (5281, 1015, 444475, 41);
insert into y6 values (627, 1056, 745211, 99);
insert into y6 values (5680, 962, 371331, 17);
insert into y6 values (7350, 1128, 641689, 71);
insert into y6 values (6633, 802, 291547, 30);
insert into y6 values (5111, 1052, 409951, 8);
insert into y6 values (4329, 930, 929621, 59);
insert into y6 values (959, 887, 965946, 97);
insert into y6 values (3297, 1044, 248765, 45);
insert into y6 values (7773, 1113, 648635, 9);
insert into y6 values (2917, 1112, 520583, 47);
insert into y6 values (4919, 996, 325849, 87);
insert into y6 values (3441, 1160, 512508, 73);
insert into y6 values (7407, 1115, 952052, 34);
insert into y6 values (3188, 789, 318403, 88);
insert into y6 values (2672, 1100, 370610, 7);
insert into y6 values (1557, 1020, 866235, 71);
insert into y6 values (6312, 1094, 710740, 49);
insert into y6 values (3433, 902, 471728, 60);
insert into y6 values (1253, 1073, 10980, 36);
insert into y6 values (2031, 1104, 382938, 15);
insert into y6 values (4245, 1047, 855624, 87);
insert into y6 values (379, 1085, 683487, 12);
insert into y6 values (4177, 974, 842455, 33);
insert into y6 values (3584, 948, 123309, 19);
insert into y6 values (4424, 953, 162419, 78);
insert into y6 values (4085, 1053, 907179, 3);
insert into y6 values (5346, 956, 425393, 68);
insert into y6 values (436, 920, 646729, 45);
insert into y6 values (1039, 944, 471466, 95);
insert into y6 values (6168, 930, 108604, 96);
insert into y6 values (6482, 1032, 985494, 66);
insert into y6 values (4550, 1147, 542444, 60);
insert into y6 values (721, 1080, 740382, 22);
insert into y6 values (4608, 1137, 585128, 46);
insert into y6 values (1003, 823, 362043, 64);
insert into y6 values (6664, 1000, 714063, 31);
insert into y6 values (154, 1058, 338509, 63);
insert into y6 values (7725, 878, 427124, 79);
insert into y6 values (7687, 993, 781393, 50);
insert into y6 values (6039, 1144, 934106, 78);
insert into y6 values (852, 1108, 180611, 65);
insert into y6 values (1510, 934, 994710, 41);
insert into y6 values (4029, 1034, 559308, 23);
insert into y6 values (6333, 926, 903145, 12);
insert into y6 values (7892, 910, 711272, 21);
insert into y6 values (7225, 986, 318632, 98);
insert into y6 values (2371, 977, 132259, 83);
insert into y6 values (267, 1174, 424285, 70);
insert into y6 values (3482, 982, 96979, 91);
insert into y6 values (6922, 940, 902322, 0);
insert into y6 values (4416, 1118, 538208, 16);
insert into y6 values (4170, 955, 471826, 71);
insert into y6 values (3940, 875, 878134, 57);
insert into y6 values (6145, 1097, 295537, 38);
insert into y6 values (8, 906, 270922, 93);
insert into y6 values (479, 1076, 529648, 60);
insert into y6 values (7148, 1040, 721756, 55);
insert into y6 values (1823, 1080, 422602, 76);
insert into y6 values (2253, 1009, 717384, 27);
insert into y6 values (3141, 871, 59704, 98);
insert into y6 values (504, 983, 231588, 68);
insert into y6 values (1584, 1093, 778378, 47);
insert into y6 values (7015, 1067, 254111, 38);
insert into y6 values (1422, 952, 496484, 65);
insert into y6 values (3487, 1059, 655566, 79);
insert into y6 values (6311, 1010, 241732, 35);
insert into y6 values (4461, 1021, 332069, 92);
insert into y6 values (468, 1066, 66356, 97);
insert into y6 values (2577, 986, 999667, 0);
insert into y6 values (1181, 783, 447894, 73);
insert into y6 values (1427, 1092, 407597, 53);
insert into y6 values (1437, 956, 357647, 61);
insert into y6 values (519, 946, 570667, 62);
insert into y6 values (7250, 965, 727551, 30);
insert into y6 values (3654, 1044, 534289, 86);
insert into y6 values (3213, 826, 801333, 58);
insert into y6 values (7630, 958, 592754, 97);
insert into y6 values (2930, 970, 470374, 62);
insert into y6 values (556, 1217, 97577, 99);
insert into y6 values (5216, 972, 31745, 32);
insert into y6 values (5001, 1085, 833102, 5);
insert into y6 values (7745, 1158, 171132, 31);
insert into y6 values (7551, 1062, 534450, 92);
insert into y6 values (4052, 1047, 226892, 0);
insert into y6 values (6399, 1030, 65196, 38);
insert into y6 values (7671, 911, 673262, 62);
insert into y6 values (2987, 952, 645160, 55);
insert into y6 values (6869, 1032, 275795, 39);
insert into y6 values (7657, 953, 296404, 77);
insert into y6 values (4201, 1054, 388187, 68);
insert into y6 values (5916, 1026, 717561, 56);
insert into y6 values (1818, 887, 510003, 38);
insert into y6 values (1795, 1108, 685230, 56);
insert into y6 values (1899, 894, 862782, 56);
insert into y6 values (13, 937, 41818, 11);
insert into y6 values (5106, 1064, 914627, 77);
insert into y6 values (2694, 927, 901150, 81);
insert into y6 values (5459, 1062, 944083, 45);
insert into y6 values (11, 1153, 788339, 67);
insert into y6 values (562, 1037, 61746, 13);
insert into y6 values (7619, 971, 430875, 1);
insert into y6 values (1685, 846, 307119, 71);
insert into y6 values (7981, 1052, 959996, 12);
insert into y6 values (825, 1052, 459321, 79);
insert into y6 values (3065, 971, 583601, 73);
insert into y6 values (5694, 1042, 500771, 12);
insert into y6 values (7949, 1150, 492525, 56);
insert into y6 values (5251, 920, 761981, 30);
insert into y6 values (430, 1114, 477706, 4);
insert into y6 values (1977, 1003, 70410, 3);
insert into y6 values (6293, 1048, 639813, 77);
insert into y6 values (3462, 910, 88723, 0);
insert into y6 values (6263, 1133, 734697, 7);
insert into y6 values (3068, 1231, 355957, 3);
insert into y6 values (7112, 784, 750040, 79);
insert into y6 values (1661, 998, 534833, 86);
insert into y6 values (2149, 1107, 100796, 3);
insert into y6 values (5481, 935, 301319, 37);
insert into y6 values (927, 1115, 780240, 95);
insert into y6 values (299, 970, 241151, 52);
insert into y6 values (39, 1069, 204582, 29);
insert into y6 values (4967, 911, 277230, 22);
insert into y6 values (5643, 1036, 27151, 38);
insert into y6 values (1118, 1067, 675499, 4);
insert into y6 values (5521, 962, 697348, 25);
insert into y6 values (861, 1022, 164359, 97);
insert into y6 values (2745, 978, 273369, 85);
insert into y6 values (4636, 885, 39208, 98);
insert into y6 values (5307, 1138, 429289, 24);
insert into y6 values (4860, 954, 304398, 36);
insert into y6 values (551, 1002, 979770, 7);
insert into y6 values (7331, 916, 958850, 82);
insert into y6 values (598, 1066, 842974, 46);
insert into y6 values (1905, 1064, 608493, 12);
insert into y6 values (6242, 1252, 577637, 60);
insert into y6 values (1651, 1054, 784288, 66);
insert into y6 values (7689, 953, 952744, 90);
insert into y6 values (7669, 924, 625283, 58);
insert into y6 values (1676, 1046, 237884, 50);
insert into y6 values (4018, 1080, 51758, 70);
insert into y6 values (5488, 854, 671687, 28);
insert into y6 values (4042, 987, 851893, 35);
insert into y6 values (6164, 989, 443497, 5);
insert into y6 values (5326, 890, 458658, 7);
insert into y6 values (5594, 914, 133973, 89);
insert into y6 values (5955, 870, 304648, 37);
insert into y6 values (1885, 1066, 764496, 21);
insert into y6 values (7585, 921, 171510, 88);
insert into y6 values (595, 1145, 742859, 65);
insert into y6 values (884, 1055, 911923, 52);
insert into y6 values (4926, 837, 12998, 13);
insert into y6 values (4818, 1011, 126691, 39);
insert into y6 values (404, 1041, 926582, 14);
insert into y6 values (5816, 939, 759310, 16);
insert into y6 values (5293, 1075, 720746, 34);
insert into y6 values (3894, 1058, 212630, 22);
insert into y6 values (2075, 992, 258810, 72);
insert into y6 values (2923, 978, 340376, 2);
insert into y6 values (4603, 918, 583676, 79);
insert into y6 values (5914, 775, 436594, 31);
insert into y6 values (3863, 953, 271918, 74);
insert into y6 values (1972, 982, 275978, 31);
insert into y6 values (2447, 1064, 31278, 1);
insert into y6 values (7055, 1204, 282340, 68);
insert into y6 values (2744, 1098, 757980, 63);
insert into y6 values (4838, 977, 630741, 76);
insert into y6 values (5105, 926, 891605, 57);
insert into y6 values (5192, 1075, 111820, 58);
insert into y6 values (2597, 844, 448630, 73);
insert into y6 values (81, 1075, 851848, 44);
insert into y6 values (228, 1136, 229403, 81);
insert into y6 values (1331, 1133, 711680, 2);
insert into y6 values (3563, 1206, 996686, 40);
insert into y6 values (1196, 1022, 214113, 57);
insert into y6 values (1168, 851, 821813, 51);
insert into y6 values (4168, 1032, 674963, 45);
insert into y6 values (2581, 1047, 491598, 42);
insert into y6 values (3856, 972, 760848, 51);
insert into y6 values (6578, 808, 859817, 78);
insert into y6 values (892, 1066, 24763, 89);
insert into y6 values (383, 888, 101047, 94);
insert into y6 values (7146, 880, 160991, 70);
insert into y6 values (4255, 1010, 289636, 30);
insert into y6 values (6349, 828, 782415, 34);
insert into y6 values (5769, 1039, 789519, 42);
insert into y6 values (4426, 889, 192090, 62);
insert into y6 values (6381, 1277, 163520, 55);
insert into y6 values (4147, 1035, 514909, 15);
insert into y6 values (6106, 965, 491034, 33);
insert into y6 values (6582, 745, 69980, 18);
insert into y6 values (7287, 1127, 884500, 39);
insert into y6 values (7995, 891, 393128, 35);
insert into y6 values (6563, 1020, 384164, 34);
insert into y6 values (87, 902, 113559, 10);
insert into y6 values (1856, 853, 574522, 44);
insert into y6 values (4282, 1013, 994229, 58);
insert into y6 values (5001, 952, 123338, 28);
insert into y6 values (6195, 1015, 391638, 89);
insert into y6 values (1510, 904, 77724, 15);
insert into y6 values (1498, 922, 146870, 81);
insert into y6 values (3120, 959, 756507, 76);
insert into y6 values (6589, 1034, 693691, 17);
insert into y6 values (3306, 990, 629780, 56);
insert into y6 values (3889, 977, 719207, 53);
insert into y6 values (2265, 1213, 668318, 57);
insert into y6 values (5492, 1070, 261092, 72);
insert into y6 values (919, 1127, 716633, 61);
insert into y6 values (1504, 1017, 553803, 44);
insert into y6 values (2802, 1114, 469674, 83);
insert into y6 values (4465, 1121, 39308, 18);
insert into y6 values (4697, 912, 283974, 81);
insert into y6 values (324, 999, 957666, 23);
insert into y6 values (3894, 1021, 253453, 54);
insert into y6 values (1751, 1099, 45959, 51);
insert into y6 values (6173, 905, 966932, 67);
insert into y6 values (7512, 1137, 483753, 46);
insert into y6 values (7869, 827, 543572, 49);
insert into y6 values (1938, 1021, 431349, 95);
insert into y6 values (1493, 892, 803315, 53);
insert into y6 values (5746, 937, 591058, 86);
insert into y6 values (4965, 932, 497990, 32);
insert into y6 values (266, 1099, 144025, 53);
insert into y6 values (2570, 975, 345022, 23);
insert into y6 values (1463, 858, 220401, 49);
insert into y6 values (6576, 935, 853049, 54);
insert into y6 values (4518, 787, 638651, 97);
insert into y6 values (6040, 953, 277570, 82);
insert into y6 values (3520, 1117, 309465, 7);
insert into y6 values (7786, 1008, 716195, 22);
insert into y6 values (840, 881, 391483, 12);
insert into y6 values (6488, 1109, 477753, 9);
insert into y6 values (2663, 1106, 712503, 70);
insert into y6 values (4630, 887, 479286, 11);
insert into y6 values (1318, 892, 247787, 4);
insert into y6 values (5268, 997, 794150, 50);
insert into y6 values (986, 1002, 347218, 74);
insert into y6 values (710, 964, 936991, 41);
insert into y6 values (7317, 1025, 447345, 81);
insert into y6 values (1603, 862, 910893, 13);
insert into y6 values (5096, 980, 336335, 24);
insert into y6 values (3, 926, 923648, 62);
insert into y6 values (5834, 934, 348345, 19);
insert into y6 values (4731, 821, 179462, 54);
insert into y6 values (1822, 1200, 425285, 0);
insert into y6 values (5273, 987, 523155, 76);
insert into y6 values (7953, 1046, 573864, 27);
insert into y6 values (7275, 860, 373808, 17);
insert into y6 values (3648, 834, 345292, 87);
insert into y6 values (10, 1003, 437261, 47);
insert into y6 values (3951, 848, 360191, 25);
insert into y6 values (6847, 973, 23581, 7);
insert into y6 values (7715, 985, 599078, 82);
insert into y6 values (2049, 1158, 639795, 19);
insert into y6 values (3771, 1090, 721356, 1);
insert into y6 values (5055, 1009, 226170, 30);
insert into y6 values (7434, 788, 239056, 32);
insert into y6 values (3254, 1208, 140844, 45);
insert into y6 values (1447, 1083, 427960, 99);
insert into y6 values (5043, 1131, 421019, 37);
insert into y6 values (3982, 894, 573686, 92);
insert into y6 values (157, 1021, 756630, 27);
insert into y6 values (3772, 686, 696814, 84);
insert into y6 values (4976, 1201, 953846, 10);
insert into y6 values (806, 1035, 455565, 80);
insert into y6 values (6266, 1011, 683167, 12);
insert into y6 values (6488, 916, 686795, 16);
insert into y6 values (6143, 984, 567633, 86);
insert into y6 values (6654, 990, 16020, 58);
insert into y6 values (3618, 1058, 118683, 80);
insert into y6 values (1220, 942, 9543, 0);
insert into y6 values (3095, 1015, 680716, 26);
insert into y6 values (904, 897, 375291, 65);
insert into y6 values (2896, 990, 663145, 45);
insert into y6 values (4785, 937, 830046, 15);
insert into y6 values (3106, 1138, 691377, 46);
insert into y6 values (1438, 981, 257082, 88);
insert into y6 values (6183, 924, 816521, 85);
insert into y6 values (4755, 962, 863508, 92);
insert into y6 values (2162, 949, 155238, 22);
insert into y6 values (3586, 986, 366142, 93);
insert into y6 values (7325, 956, 57895, 56);
insert into y6 values (1171, 1121, 553238, 67);
insert into y6 values (2449, 1018, 561340, 66);
insert into y6 values (5790, 1021, 162453, 76);
insert into y6 values (360, 1071, 18393, 93);
insert into y6 values (623, 1163, 519085, 6);
insert into y6 values (6180, 1006, 959635, 64);
insert into y6 values (3950, 892, 911472, 48);
insert into y6 values (5366, 1098, 3003, 37);
insert into y6 values (3148, 1091, 610835, 97);
insert into y6 values (4175, 785, 464919, 52);
insert into y6 values (2354, 1106, 794858, 31);
insert into y6 values (1547, 882, 333486, 51);
insert into y6 values (2688, 984, 893290, 38);
insert into y6 values (7558, 1047, 922591, 67);
insert into y6 values (6602, 1103, 455698, 62);
insert into y6 values (7607, 1003, 815503, 43);
insert into y6 values (4342, 880, 468158, 7);
insert into y6 values (7528, 1058, 197491, 52);
insert into y6 values (3950, 953, 681489, 66);
insert into y6 values (5267, 927, 972291, 38);
insert into y6 values (752, 898, 933893, 94);
insert into y6 values (6108, 862, 785077, 66);
insert into y6 values (1753, 969, 43998, 83);
insert into y6 values (7372, 1119, 717843, 19);
insert into y6 values (7841, 888, 755821, 39);
insert into y6 values (2973, 906, 238562, 18);
insert into y6 values (1756, 1126, 741796, 48);
insert into y6 values (2929, 1081, 915786, 25);
insert into y6 values (4780, 1030, 938716, 71);
insert into y6 values (6163, 1020, 752373, 39);
insert into y6 values (5471, 1006, 551391, 22);
insert into y6 values (3253, 913, 529364, 53);
insert into y6 values (3601, 908, 590299, 27);
insert into y6 values (5562, 915, 701976, 24);
insert into y6 values (1908, 942, 793162, 78);
insert into y6 values (5145, 927, 854889, 28);
insert into y6 values (1904, 831, 453264, 39);
insert into y6 values (7118, 1063, 765283, 45);
insert into y6 values (7832, 930, 43163, 87);
insert into y6 values (2772, 979, 20294, 17);
insert into y6 values (1835, 1281, 761755, 57);
insert into y6 values (6289, 1210, 211336, 96);
insert into y6 values (4789, 1070, 213138, 91);
insert into y6 values (7424, 973, 763233, 3);
insert into y6 values (6468, 1258, 543148, 91);
insert into y6 values (1017, 1141, 990264, 52);
insert into y6 values (1752, 1087, 77303, 15);
insert into y6 values (2135, 1078, 860848, 51);
insert into y6 values (5558, 1146, 821343, 25);
insert into y6 values (3948, 1039, 673865, 35);
insert into y6 values (4940, 1021, 961078, 60);
insert into y6 values (5509, 1136, 287428, 55);
insert into y6 values (3315, 1079, 516990, 22);
insert into y6 values (6843, 918, 454050, 47);
insert into y6 values (6949, 1027, 126230, 75);
insert into y6 values (2133, 935, 61674, 69);
insert into y6 values (1430, 1068, 70170, 47);
insert into y6 values (568, 958, 159632, 86);
insert into y6 values (2716, 925, 241251, 61);
insert into y6 values (3644, 912, 9713, 88);
insert into y6 values (7858, 1053, 521373, 27);
insert into y6 values (5692, 1001, 112600, 46);
insert into y6 values (6291, 1123, 676926, 88);
insert into y6 values (5656, 941, 866837, 89);
insert into y6 values (6112, 1125, 249531, 17);
insert into y6 values (6507, 1193, 945597, 3);
insert into y6 values (442, 974, 683093, 66);
insert into y6 values (4269, 1178, 59352, 39);
insert into y6 values (4548, 1036, 920811, 2);
insert into y6 values (3979, 922, 911900, 80);
insert into y6 values (2550, 1090, 256502, 68);
insert into y6 values (6546, 1055, 128549, 60);
insert into y6 values (2025, 1051, 429889, 49);
insert into y6 values (6488, 1031, 638857, 57);
insert into y6 values (6233, 969, 78695, 93);
insert into y6 values (1059, 1114, 688800, 28);
insert into y6 values (2084, 1038, 292961, 97);
insert into y6 values (7249, 1147, 859686, 69);
insert into y6 values (3872, 1146, 636319, 32);
insert into y6 values (7355, 972, 802409, 41);
insert into y6 values (7544, 917, 71064, 88);
insert into y6 values (7805, 1019, 131910, 27);
insert into y6 values (6122, 1028, 194027, 1);
insert into y6 values (911, 1013, 244537, 73);
insert into y6 values (456, 967, 559765, 24);
insert into y6 values (4960, 1028, 272748, 87);
insert into y6 values (2595, 1056, 875704, 14);
insert into y6 values (2141, 1118, 50994, 94);
insert into y6 values (6632, 1258, 790327, 60);
insert into y6 values (2774, 1069, 233553, 2);
insert into y6 values (3353, 964, 454690, 9);
insert into y6 values (3088, 1108, 444436, 31);
insert into y6 values (3399, 1119, 13895, 94);
insert into y6 values (1882, 986, 876561, 23);
insert into y6 values (3895, 1039, 866066, 91);
insert into y6 values (5595, 1077, 557137, 8);
insert into y6 values (4378, 1069, 791017, 19);
insert into y6 values (7775, 1008, 494153, 99);
insert into y6 values (5650, 985, 651819, 32);
insert into y6 values (3139, 977, 302438, 0);
insert into y6 values (5455, 933, 8111, 50);
insert into y6 values (1574, 995, 496873, 81);
insert into y6 values (7739, 844, 254266, 19);
insert into y6 values (6841, 1025, 670575, 81);
insert into y6 values (67, 950, 113701, 32);
insert into y6 values (94, 1153, 618412, 48);
insert into y6 values (4569, 918, 749966, 83);
insert into y6 values (3667, 971, 589321, 34);
insert into y6 values (6582, 896, 404760, 93);
insert into y6 values (5593, 1124, 437664, 68);
insert into y6 values (4594, 1014, 83096, 25);
insert into y6 values (4204, 1124, 747483, 21);
insert into y6 values (2081, 1087, 161933, 9);
insert into y6 values (4369, 1000, 245497, 62);
insert into y6 values (24, 989, 192647, 85);
insert into y6 values (5274, 973, 199964, 80);
insert into y6 values (3841, 1091, 775198, 53);
insert into y6 values (1827, 943, 344705, 27);
insert into y6 values (2407, 1248, 395045, 80);
insert into y6 values (6004, 1095, 216381, 40);
insert into y6 values (7520, 899, 411794, 78);
insert into y6 values (2527, 1132, 467286, 68);
insert into y6 values (1321, 1038, 731020, 43);
insert into y6 values (3175, 996, 594883, 11);
insert into y6 values (2433, 1094, 655157, 56);
insert into y6 values (5633, 947, 284293, 38);
insert into y6 values (380, 934, 51460, 79);
insert into y6 values (6501, 798, 63835, 91);
insert into y6 values (1028, 1059, 301446, 67);
insert into y6 values (6434, 1011, 845126, 34);
insert into y6 values (6532, 1011, 810294, 81);
insert into y6 values (4553, 843, 634257, 91);
insert into y6 values (1368, 832, 936161, 69);
insert into y6 values (654, 1135, 371162, 66);
insert into y6 values (33, 1038, 806335, 99);
insert into y6 values (7814, 1033, 401081, 72);
insert into y6 values (6383, 1068, 51018, 16);
insert into y6 values (5964, 1237, 35940, 67);
insert into y6 values (2656, 1072, 341085, 25);
insert into y6 values (7568, 837, 815201, 33);
insert into y6 values (3249, 981, 168717, 0);
insert into y6 values (6195, 897, 444674, 3);
insert into y6 values (1905, 568, 452251, 47);
insert into y6 values (3920, 1016, 952584, 86);
insert into y6 values (6758, 1000, 457753, 51);
insert into y6 values (454, 916, 896648, 35);
insert into y6 values (2343, 1042, 971709, 70);
insert into y6 values (5538, 1057, 401230, 34);
